ID	Database	Citation
1676665	Pubmed	"Identification and characterization of the glutathione and N-acetylcysteine conjugates of (E)-2-propyl-2,4-pentadienoic acid, a toxic metabolite of valproic acid, in rats and humans. Kassahun K, Farrell K, Abbott F. Drug Metab Dispos. 1991;19(2):525–35.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1676665"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1676665"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1676665"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
1988037	Pubmed	"Mitochondrial metabolism of valproic acid. Li J, Norwood DL, Mao LF, Schulz H. Biochemistry. 1991 Jan 15;30(2):388–94.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1988037"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1988037"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1988037"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2112956	Pubmed	"The enzymatic basis for the metabolism and inhibitory effects of valproic acid: dehydrogenation of valproyl-CoA by 2-methyl-branched-chain acyl-CoA dehydrogenase. Ito M, Ikeda Y, Arnez JG, Finocchiaro G, Tanaka K. Biochim Biophys Acta. 1990 May 16;1034(2):213–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2112956"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2112956"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2112956"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8168173	Pubmed	"Metabolic activation of unsaturated derivatives of valproic acid. Identification of novel glutathione adducts formed through coenzyme A-dependent and -independent processes. Kassahun K, Hu P, Grillo MP, Davis MR, Jin L, Baillie TA. Chem Biol Interact. 1994 Mar;90(3):253–75.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8168173"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8168173"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8168173"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9353388	Pubmed	"Human CYP2C9 and CYP2A6 mediate formation of the hepatotoxin 4-ene-valproic acid. Sadeque AJ, Fisher MB, Korzekwa KR, Gonzalez FJ, Rettie AE. J Pharmacol Exp Ther. 1997 Nov;283(2):698–703.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9353388"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9353388"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9353388"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14597963	Pubmed	"Influence of CYP2C9 genotypes on the formation of a hepatotoxic metabolite of valproic acid in human liver microsomes. Ho PC, Abbott FS, Zanger UM, Chang TKH. Pharmacogenomics J. 2003;3(6):335–42.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14597963"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14597963"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14597963"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15761113	Pubmed	"UDP glucuronosyltransferase (UGT) 1A6 pharmacogenetics: II. Functional impact of the three most common nonsynonymous UGT1A6 polymorphisms (S7A, T181A, and R184S). Krishnaswamy S, Hao Q, Al-Rohaimi A, Hesse LM, von Moltke LL, Greenblatt DJ, et al. J Pharmacol Exp Ther. 2005 Jun;313(3):1340–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15761113"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15761113"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15761113"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16945988	Pubmed	"Contribution of CYP2C9, CYP2A6, and CYP2B6 to valproic acid metabolism in hepatic microsomes from individuals with the CYP2C9*1/*1 genotype. Kiang TKL, Ho PC, Anari MR, Tong V, Abbott FS, Chang TKH. Toxicol Sci. 2006 Dec;94(2):261–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16945988"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16945988"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16945988"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17687269	Pubmed	"Pharmacokinetic and pharmacodynamic interaction of lorazepam and valproic acid in relation to UGT2B7 genetic polymorphism in healthy subjects. Chung JY, Cho JY, Yu KS, Kim JR, Lim KS, Sohn DR, et al. Clin Pharmacol Ther. 2008 Apr;83(4):595–600.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17687269"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17687269"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17687269"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18838507	Pubmed	"Effect of aging on glucuronidation of valproic acid in human liver microsomes and the role of UDP-glucuronosyltransferase UGT1A4, UGT1A8, and UGT1A10. Argikar UA, Remmel RP. Drug Metab Dispos. 2009 Jan;37(1):229–36.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18838507"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18838507"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18838507"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21843514	Pubmed	"Valproic acid utilizes the isoleucine breakdown pathway for its complete β-oxidation. Luís PBM, Ruiter JP, Ofman R, Ijlst L, Moedas M, Diogo L, et al. Biochem Pharmacol. 2011 Dec 1;82(11):1740–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21843514"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21843514"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21843514"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
