Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
PtdIns(5)P	Metabolite	chebi:57795	"aka phosphatidylinositol 5-phosphate</br>phosphorylated on position 1 and 5; position 1 connected to DAG.</br>Localization: Nucleus</br>Function: Apoptosis"					wikidata:Q75013460	chebi:57795						
DAG	Metabolite	chebi:17815	"Diacylglycerol"					wikidata:Q22082904	chebi:17815					kegg.compound:C00641	lipidmaps:LMGL02010000
ATP	Metabolite	chebi:30616	""					wikidata:Q27113900	chebi:30616	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-J	pubchem.compound:5461108	chemspider:4574455			
H₂O	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
Phosphate	Metabolite	chebi:43474	""					wikidata:Q27104508	chebi:43474	inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-L	pubchem.compound:3681305	chemspider:2913859			
PtdIns(4,5)P2	Metabolite	chebi:58456	"phosphatidylinositol 4,5-bisphosphate</br>Localization: Plasma membrane, Nucleus</br>Function: Endocytosis, cytoskeletal dynamics"					wikidata:Q74701494	chebi:58456						
PtdIns(3,5)P2	Metabolite	chebi:57923	"phosphorylated on position 1, 3 and 5; position 1 connected to DAG.</br>Localization: Endosomes</br>Function: Osmotic stress responses, signaling, vacuole homeostasis"					wikidata:Q3138518	chebi:57923	inchikey:UZMPYXSDDZXMAI-OHKKONBVSA-N	pubchem.compound:643961	chemspider:559047			
PtdIns	Metabolite	chebi:57880	"phosphorylated on position 1; position 1 connected to DAG."					wikidata:Q74705708	chebi:57880						
PtdIns(3)P	Metabolite	chebi:58088	"phosphorylated on position 1 and 3; position 1 connected to DAG.</br>Localization: Endosomes</br>Function: Endocytic membrane traffic, autophagy, phagosome maturation"					wikidata:Q75013882	chebi:58088						
PtdIns(3,4)P2	Metabolite	chebi:57658	"phosphorylated on position 1, 3 and 4; position 1 connected to DAG.</br>Localization: Plasma membrane</br>Function: Signaling, phagocyte oxidase, cytoskeletal dynamics"					wikidata:Q75035813	chebi:57658						
PtdIns(4)P	Metabolite	chebi:58178	"phosphorylated on position 1 and 4; position 1 connected to DAG.</br>Localization: Golgi</br>Function: Golgi-to-PM traffic"					wikidata:Q74700299	chebi:58178						
