Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Ca²⁺	Metabolite	chebi:29108	""					wikidata:Q23905776	chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N	pubchem.compound:271	chemspider:266	hmdb:HMDB0000464	kegg.compound:C00076	
NADP	Metabolite	chebi:18009	""					wikidata:Q26987754	chebi:18009	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-O	pubchem.compound:5886	chemspider:5675	hmdb:HMDB0000217;hmdb:HMDB0304435	kegg.compound:C00006	
O₂	Metabolite	chebi:29372	""					wikidata:Q27110033	chebi:29372	inchikey:KMHJKRGRIJONSV-UHFFFAOYSA-N	pubchem.compound:5460605	chemspider:4574103			
GTP	Metabolite	chebi:37565	""					wikidata:Q27117191	chebi:37565	inchikey:XKMLYUALXHKNFT-UUOKFMHZSA-J	pubchem.compound:135398632;pubchem.compound:7058167	chemspider:5414499			
L-Arginine	Metabolite	chebi:16467	""					wikidata:Q173670	chebi:16467	inchikey:ODKSFYDXXFIFQN-BYPYZUCNSA-N	pubchem.compound:6322;pubchem.compound:28782	chemspider:6082	hmdb:HMDB0000517	kegg.compound:C00062	
K⁺	Metabolite	chebi:29103	""					wikidata:Q15901933	chebi:29103	inchikey:NPYPAHLBTDXSSS-UHFFFAOYSA-N	pubchem.compound:813	chemspider:791	hmdb:HMDB0000586	kegg.compound:C00238	
L-Citrulline	Metabolite	chebi:16349	""					wikidata:Q408641;wikidata:Q106345633	chebi:16349;chebi:57743	inchikey:RHGKLRLOHDJJDR-BYPYZUCNSA-N	pubchem.compound:9750;pubchem.compound:6992098	chemspider:9367	hmdb:HMDB0000904	kegg.compound:C00327	
NO	Metabolite	chebi:16480	""					wikidata:Q207843	chebi:16480	inchikey:MWUXSHHQAYIFBG-UHFFFAOYSA-N	pubchem.compound:145068	chemspider:127983	hmdb:HMDB0003378	kegg.compound:C00533	
L-Glutamate	Metabolite	chebi:16015	""					wikidata:Q26995161	chebi:16015	inchikey:WHUUTDBJXJRKMK-VKHMYHEASA-N	pubchem.compound:44272391;pubchem.compound:88747398;pubchem.compound:33032	chemspider:30572	hmdb:HMDB0000148	kegg.compound:C00025	
NADPH	Metabolite	chebi:16474	""					wikidata:Q26841327	chebi:16474	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-N	pubchem.compound:5884	chemspider:5673	hmdb:HMDB0000221	kegg.compound:C00005	
cGMP	Metabolite	chebi:16356	""					wikidata:Q422511	chebi:16356	inchikey:ZOOGRGPOEVQQDX-UUOKFMHZSA-N	pubchem.compound:135398570;pubchem.compound:24316	chemspider:22734	hmdb:HMDB0001314	kegg.compound:C00942	
TBH	Metabolite	chebi:64090	""					wikidata:Q286326	chebi:64090	inchikey:CIHOLLKRGTVIJN-UHFFFAOYSA-N	pubchem.compound:6410	chemspider:6170	hmdb:HMDB0258844		
AMP	Metabolite	chebi:16027	""					wikidata:Q318369;wikidata:Q90529152	chebi:16027	inchikey:UDMBCSSLTHHNCD-KQYNXXCUSA-N	pubchem.compound:6083	chemspider:5858	hmdb:HMDB0000045	kegg.compound:C00020	
Mg²⁺	Metabolite	chebi:18420	""					wikidata:Q26987404	chebi:18420	inchikey:JLVVSXFLKOJNIY-UHFFFAOYSA-N	pubchem.compound:888	chemspider:865	hmdb:HMDB0000547	kegg.compound:C00305	
LPS	Metabolite	chebi:89981	""					wikidata:Q27162186	chebi:89981	inchikey:BFVQTKQTUCQRPI-YYEZTRBPSA-N	pubchem.compound:53481793	chemspider:35032651	hmdb:HMDB0013470		
cAMP	Metabolite	chebi:17489	""					wikidata:Q210041	chebi:17489	inchikey:IVOMOUWHDPKRLL-KQYNXXCUSA-N	pubchem.compound:6076	chemspider:5851	hmdb:HMDB0000058	kegg.compound:C00575	
