ID	Database	Citation
20657596	Pubmed	"Excess of rare variants in genes identified by genome-wide association study of hypertriglyceridemia. Johansen CT, Wang J, Lanktree MB, Cao H, McIntyre AD, Ban MR, et al. Nat Genet. 2010 Aug;42(8):684–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20657596"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20657596"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20657596"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21811631	Pubmed	"Integrated expression profiling and genome-wide analysis of ChREBP targets reveals the dual role for ChREBP in glucose-regulated gene expression. Jeong YS, Kim D, Lee YS, Kim HJ, Han JY, Im SS, et al. PLoS One. 2011;6(7):e22544.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21811631"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21811631"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21811631"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22281838	Pubmed	"Unraveling the genetics of fatty liver in obese children: additive effect of P446L GCKR and I148M PNPLA3 polymorphisms. Valenti L, Alisi A, Nobili V. Hepatology. 2012 Mar;55(3):661–3.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22281838"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22281838"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22281838"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22461740	Pubmed	"Low-density lipoprotein receptor (LDLR) family orchestrates cholesterol homeostasis. Go GW, Mani A. Yale J Biol Med. 2012 Mar;85(1):19–28.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22461740"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22461740"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22461740"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23055695	Pubmed	"Cholesteryl ester transfer protein inhibitors for dyslipidemia: focus on dalcetrapib. Goldberg AS, Hegele RA. Drug Des Devel Ther. 2012;6:251–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23055695"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23055695"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23055695"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24426196	Pubmed	"Association of CETP and LIPC Gene Polymorphisms with HDL and LDL Sub-fraction Levels in a Group of Indian Subjects: A Cross-Sectional Study. Todur SP, Ashavaid TF. Indian J Clin Biochem. 2013 Apr;28(2):116–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24426196"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24426196"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24426196"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26247089	Pubmed	"Introduction to Lipids and Lipoproteins. Feingold KR. In: Feingold KR, Anawalt B, Blackman MR, Boyce A, Chrousos G, Corpas E, et al., editors. Endotext. South Dartmouth (MA): MDText.com, Inc.; 2021.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26247089"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26247089"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26247089"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26561703	Pubmed	"Hypertriglyceridemia: Pathophysiology, Role of Genetics, Consequences, and Treatment. Chait A, Subramanian S. In: Feingold KR, Anawalt B, Blackman MR, Boyce A, Chrousos G, Corpas E, et al., editors. Endotext. South Dartmouth (MA): MDText.com, Inc.; 2019.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26561703"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26561703"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26561703"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28766509	Pubmed	"High-density lipoprotein metabolism and reverse cholesterol transport: strategies for raising HDL cholesterol. Tosheska Trajkovska K, Topuzovska S. Anatol J Cardiol. 2017 Aug;18(2):149–54.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28766509"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28766509"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28766509"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29100061	Pubmed	"Apolipoprotein C-II: New findings related to genetics, biochemistry, and role in triglyceride metabolism. Wolska A, Dunbar RL, Freeman LA, Ueda M, Amar MJ, Sviridov DO, et al. Atherosclerosis. 2017 Dec;267:49–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29100061"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29100061"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29100061"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
