Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
PMA	Metabolite	chebi:37537						wikidata:Q416716	chebi:37537;chebi:37537	inchikey:PHEDXBVPIONUQT-RGYGYFBISA-N
ROS	Metabolite	chebi:26523						wikidata:Q424361	chebi:26523;chebi:26523	
Trifluoperazine	Metabolite	chebi:45951						wikidata:Q1752915	chebi:45951;chebi:45951	inchikey:ZEWQUBUPAILYHI-UHFFFAOYSA-N
IP3	Metabolite	chebi:16595						wikidata:Q26998374	chebi:16595;chebi:16595	inchikey:MMWCIQZXVOZEGG-XJTPDSDZSA-N
MEK	Metabolite	chebi:28398						wikidata:Q372291	chebi:28398;chebi:28398	inchikey:ZWEHNKRNPOVVGH-UHFFFAOYSA-N
PSP 	Metabolite	chebi:31991						wikidata:Q418719	chebi:31991;chebi:31991	inchikey:BELBBZDIHDAJOR-UHFFFAOYSA-N
cAMP	Metabolite	chebi:17489						wikidata:Q210041	chebi:17489;chebi:17489	inchikey:IVOMOUWHDPKRLL-KQYNXXCUSA-N
DAG	Metabolite	chebi:41847						wikidata:Q27120437	chebi:41847;chebi:41847	inchikey:UHUSDOQQWJGJQS-QNGWXLTQSA-N
AMP	Metabolite	chebi:16027						wikidata:Q318369	chebi:16027;chebi:16027	inchikey:UDMBCSSLTHHNCD-KQYNXXCUSA-N
Nitric oxide signaling	Metabolite	chebi:16480						wikidata:Q207843	chebi:16480;chebi:16480	inchikey:MWUXSHHQAYIFBG-UHFFFAOYSA-N
PTP	Metabolite	chebi:52242						wikidata:Q20965188	chebi:52242;chebi:52242	inchikey:XJKSTNDFUHDPQJ-UHFFFAOYSA-N
PIP2	Metabolite	chebi:18348						wikidata:Q28797894	chebi:18348;chebi:18348	
NO	Metabolite	chebi:16480						wikidata:Q207843	chebi:16480;chebi:16480	inchikey:MWUXSHHQAYIFBG-UHFFFAOYSA-N
Aldosterone	Metabolite	chebi:27584						wikidata:Q184564	chebi:27584;chebi:27584	inchikey:PQSUYGKTWSAVDQ-ZVIOFETBSA-N
Bcl-2	Metabolite	chebi:133022							chebi:133022	
Calmodulin	Metabolite	chebi:3324								
Lanthanum chloride	Metabolite	wikidata:Q421212						wikidata:Q421212		inchikey:ICAKDTKJOYSXGC-UHFFFAOYSA-K
L-arginine	Metabolite	chebi:32682						wikidata:Q28529679	chebi:32682;chebi:32682	inchikey:ODKSFYDXXFIFQN-BYPYZUCNSA-O
Cytochrome C	Metabolite	chebi:18070						wikidata:Q408223	chebi:18070;chebi:18070	
Ruthenium red	Metabolite	chebi:34956						wikidata:Q424006	chebi:34956;chebi:34956	
3Na+	Metabolite	chebi:26708						wikidata:Q658	chebi:26708;chebi:26708	inchikey:KEAYESYHFKHZAL-UHFFFAOYSA-N;inchikey:MPMYQQHEHYDOCL-UHFFFAOYSA-N
Cytochrome C	Metabolite	chebi:18070						wikidata:Q408223	chebi:18070;chebi:18070	
Diacylglycerol	Metabolite	chebi:18035						wikidata:Q161466	chebi:18035;chebi:18035	
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
Bcl-2	Metabolite	chebi:133022							chebi:133022	
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
Aldosterone	Metabolite	chebi:27584						wikidata:Q184564	chebi:27584;chebi:27584	inchikey:PQSUYGKTWSAVDQ-ZVIOFETBSA-N
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
3Na+	Metabolite	chebi:26708						wikidata:Q658	chebi:26708;chebi:26708	inchikey:KEAYESYHFKHZAL-UHFFFAOYSA-N;inchikey:MPMYQQHEHYDOCL-UHFFFAOYSA-N
Calmodulin	Metabolite	chebi:3324								
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
ROS	Metabolite	chebi:70982							chebi:70982	
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
Cytochrome C	Metabolite	chebi:18070						wikidata:Q408223	chebi:18070;chebi:18070	
Bcl-2	Metabolite	chebi:133022							chebi:133022	
Ca2+	Metabolite	chebi:22984						wikidata:Q706	chebi:22984;chebi:22984	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N
BAX	GeneProduct	ensembl:ENSG00000087088		ensembl:ENSG00000087088	ncbigene:581	hgnc.symbol:BAX	uniprot:Q07812;uniprot:H0YA56;uniprot:I6LPK7			
PTH	GeneProduct	ensembl:ENSG00000152266		ensembl:ENSG00000152266	ncbigene:5741	hgnc.symbol:PTH	uniprot:P01270			
TRPV5	GeneProduct	ensembl:ENSG00000127412		ensembl:ENSG00000127412	ncbigene:56302	hgnc.symbol:TRPV5	uniprot:A0A0A6YY98;uniprot:Q9NQA5;uniprot:H7C2J6			
SMAD2	GeneProduct	ensembl:ENSG00000175387		ensembl:ENSG00000175387	ncbigene:4087	hgnc.symbol:SMAD2	uniprot:Q53XR6;uniprot:B7Z5N5;uniprot:Q15796;uniprot:K7ERC7;uniprot:K7EJX0;uniprot:K7EL92;uniprot:K7ESI8			
SMAD4	GeneProduct	ensembl:ENSG00000141646		ensembl:ENSG00000141646	ncbigene:4089	hgnc.symbol:SMAD4	uniprot:K7ES96;uniprot:K7EIJ2;uniprot:K7EL15;uniprot:A0A024R274;uniprot:A0A087WUF3;uniprot:K7EIU8;uniprot:K7ENG1;uniprot:Q13485;uniprot:A0A0S2Z4B2;uniprot:K7EL18;uniprot:K7ELK2			
MAPK1	GeneProduct	ensembl:ENSG00000100030		ensembl:ENSG00000100030	ncbigene:5594	hgnc.symbol:MAPK1	uniprot:P28482;uniprot:Q1HBJ4			
MTOR	GeneProduct	ensembl:ENSG00000198793		ensembl:ENSG00000198793	ncbigene:2475	hgnc.symbol:MTOR	uniprot:B1AKP8;uniprot:B1AKQ2;uniprot:P42345			
TGFB1	GeneProduct	ensembl:ENSG00000105329		ensembl:ENSG00000105329	ncbigene:7040	hgnc.symbol:TGFB1	uniprot:A0A7I2V5Z9;uniprot:A0A499FJK2;uniprot:A0A7I2YQL8			
