Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Folic acid	Metabolite	chebi:27470	""					wikidata:Q127060	chebi:27470	inchikey:OVBPIULPVIDEAO-LBPRGKRZSA-N	pubchem.compound:6037	chemspider:5815	hmdb:HMDB0000121	kegg.compound:C00504	
10-Formyltetrahydrofolate	Metabolite	hmdb:HMDB00972	""					wikidata:Q47459238	chebi:15637	inchikey:AUFGTPPARQZWDO-YUZLPWPTSA-N	pubchem.compound:122347;pubchem.compound:135450591	chemspider:109092	hmdb:HMDB0000972	kegg.compound:C00234	
5,10-Methenyltetrahydrofolate	Metabolite	chebi:57455	""					wikidata:Q27124701	chebi:57455	inchikey:MEANFMOQMXYMCT-OLZOCXBDSA-M	pubchem.compound:46878371		hmdb:HMDB0062623		
THF	Metabolite	chebi:20506	""					wikidata:Q53668656	chebi:20506	inchikey:MSTNYGQPCMXVAQ-KIYNQFGBSA-N;inchikey:MSTNYGQPCMXVAQ-PXYINDEMSA-N	pubchem.compound:91443	chemspider:82572	hmdb:HMDB0001846;hmdb:HMDB0304496	kegg.compound:C00101	
Cobalamin	Metabolite	chebi:30411	""					wikidata:Q3329800	chebi:30411						
Ethanol	Metabolite	chebi:16236	""					wikidata:Q153	chebi:16236	inchikey:LFQSCWFLJHTTHZ-UHFFFAOYSA-N	pubchem.compound:702	chemspider:682	hmdb:HMDB0000108	kegg.compound:C00469	
Homocysteine	Metabolite	hmdb:HMDB00742	""					wikidata:Q192466	chebi:17230;chebi:17588	inchikey:FFFHZYDWPBMWHY-UHFFFAOYSA-N;inchikey:FFFHZYDWPBMWHY-VKHMYHEASA-N	pubchem.compound:778;pubchem.compound:91552	chemspider:82666;chemspider:757	hmdb:HMDB0000742	kegg.compound:C05330;kegg.compound:C00155	
5,10-Methylenetetrahydrofolate	Metabolite	chebi:12071	""					wikidata:Q27108922	chebi:12071	inchikey:QYNUQALWYRSVHF-ABLWVSNPSA-L	pubchem.compound:11966313	chemspider:10140306			
Methionine	Metabolite	chebi:16643	""					wikidata:Q22124685	chebi:16643	inchikey:FFEARJCKVFRZRR-BYPYZUCNSA-N	pubchem.compound:6137	chemspider:5907	hmdb:HMDB0000696	kegg.compound:C00073	
2'-Deoxycytidine 5'-monophosphate(1âˆ’) residue	Metabolite	chebi:85452	""						chebi:85452						
Methylcobalamin	Metabolite	hmdb:HMDB02274	""					wikidata:Q250442	chebi:28115	inchikey:JEWJRMKHSMTXPP-WZHZPDAFSA-L;inchikey:ZFLASALABLFSNM-QBOHGLHMSA-L	pubchem.compound:6436232	chemspider:28534328	hmdb:HMDB0002274	kegg.compound:C06453	
5-Methyl dCMP(1âˆ’) residue	Metabolite	chebi:85454	""						chebi:85454						
5-Methyltetrahydrofolate	Metabolite	chebi:15641	""					wikidata:Q192553	chebi:15641	inchikey:ZNOVTXRBGFNYRX-STQMWFEESA-N;inchikey:ZNOVTXRBGFNYRX-ZGTCLIOFSA-N	pubchem.compound:439234;pubchem.compound:135398561	chemspider:388371	hmdb:HMDB0001396	kegg.compound:C00440	
S-Adenosylhomocysteine	Metabolite	chebi:57856	""					wikidata:Q106345616	chebi:57856	inchikey:ZJUKTBDSGOFHSH-WFMPWKQPSA-N					
S-Adenosylmethionine	Metabolite	chebi:67040	""					wikidata:Q27135598	chebi:67040	inchikey:MEFKEPWMEQBLKI-AIRLBKTGSA-N	pubchem.compound:34755	chemspider:31982	hmdb:HMDB0001185	kegg.compound:C00019	
MTR	GeneProduct	ncbigene:4548	""	ensembl:ENSG00000116984	ncbigene:4548	hgnc.symbol:MTR	uniprot:A0A6Q8PGK3;uniprot:A0A7P0TAV2;uniprot:A0A7P0T9G7;uniprot:Q99707;uniprot:A0A494C1A2;uniprot:A0A7P0T956;uniprot:A0A7P0TA06;uniprot:A0A7P0TAJ0;uniprot:A0A494C064;uniprot:B1ANE3								
MTHFR	GeneProduct	ncbigene:4524	""	ensembl:ENSG00000177000	ncbigene:4524	hgnc.symbol:MTHFR	uniprot:A0A286YF17;uniprot:Q5SNW5;uniprot:P42898;uniprot:Q5SNW7;uniprot:F8W9T8;uniprot:A0A286YFD0;uniprot:A0A286YF47;uniprot:A0A1B0GXD9;uniprot:L7P8G6								
SHMT1	GeneProduct	ncbigene:6470	""	ensembl:ENSG00000176974	ncbigene:6470	hgnc.symbol:SHMT1	uniprot:J3KRZ5;uniprot:J3KRK5;uniprot:P34896								
MTHFD1	GeneProduct	ncbigene:4522	""	ensembl:ENSG00000100714	ncbigene:4522	hgnc.symbol:MTHFD1	uniprot:A0A8C8UXK2;uniprot:P11586;uniprot:A0A494C1T2;uniprot:F5H2F4;uniprot:V9GYY3;uniprot:V9GY75;uniprot:V9GZ32;uniprot:V9GZ78								
MTRR	GeneProduct	ncbigene:4552	""	ensembl:ENSG00000124275	ncbigene:4552	hgnc.symbol:MTRR	uniprot:D6RAY3;uniprot:D6RGC7;uniprot:H0Y8S9;uniprot:D6RAZ2;uniprot:H0Y9D5;uniprot:D6RIS8;uniprot:Q9UBK8;uniprot:H0Y963;uniprot:A0A3P9MRF3;uniprot:H0Y9Q0;uniprot:D6RF21								
MAT1A	GeneProduct	ncbigene:4143	""	ensembl:ENSG00000151224	ncbigene:4143	hgnc.symbol:MAT1A	uniprot:Q00266;uniprot:B1ANE6								
DNMT1	GeneProduct	ncbigene:1786	""	ensembl:ENSG00000130816	ncbigene:1786	hgnc.symbol:DNMT1	uniprot:A0A7I2V5D0;uniprot:P26358;uniprot:K7EKC3;uniprot:K7ELB1;uniprot:A0A7I2V3F8;uniprot:A0A7I2V5F6;uniprot:A0A7I2YQA8;uniprot:A0A7I2V490;uniprot:A0A7I2YQQ0;uniprot:K7ERQ1;uniprot:K7ENQ6;uniprot:K7EMU8;uniprot:K7EP77;uniprot:K7EJL0;uniprot:K7ER10;uniprot:K7ENW7;uniprot:A0A7I2V311;uniprot:A0A7I2V5F1;uniprot:K7EIZ6;uniprot:A0A7I2V2G5								
DNMT3b	GeneProduct	ncbigene:1789	""	ensembl:ENSG00000088305	ncbigene:1789	hgnc.symbol:DNMT3B	uniprot:B4DSJ7;uniprot:Q9UBC3;uniprot:A0A2Z2CIT2;uniprot:Q2PJS8								
KIAA0828	GeneProduct	ncbigene:23382	""	ensembl:ENSG00000158467	ncbigene:23382	hgnc.symbol:AHCYL2	uniprot:Q96HN2;uniprot:C9K0S0;uniprot:H0Y8B3;uniprot:C9JZV7								
MAT2B	GeneProduct	ncbigene:27430	""	ensembl:ENSG00000038274	ncbigene:27430	hgnc.symbol:MAT2B	uniprot:A0A140VJP2;uniprot:Q9NZL9;uniprot:E5RJR3;uniprot:H7C0X7								
DNMT3a	GeneProduct	ncbigene:1788	""	ensembl:ENSG00000119772	ncbigene:1788	hgnc.symbol:DNMT3A	uniprot:Q9Y6K1;uniprot:F8WE91;uniprot:A0A0C4DG02								
AHCY	GeneProduct	ncbigene:191	""	ensembl:ENSG00000101444	ncbigene:191	hgnc.symbol:AHCY	uniprot:A0A384MTQ3;uniprot:P23526								
