Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Epor	GeneProduct	ncbigene:24336								
Jak2	GeneProduct	ncbigene:24514		ensembl:ENSRNOG00000059968	ncbigene:24514		uniprot:Q62689			
Src	GeneProduct	ncbigene:83805		ensembl:ENSRNOG00000009495	ncbigene:83805		uniprot:Q9WUD9			
Epor	GeneProduct	ncbigene:24336								
Stat1	GeneProduct	ncbigene:25124								
Shc1	GeneProduct	ncbigene:85385		ensembl:ENSRNOG00000020657	ncbigene:85385		uniprot:F1LN14;uniprot:G3V8S2			
Grb2	GeneProduct	ncbigene:81504		ensembl:ENSRNOG00000003990	ncbigene:81504		uniprot:P62994			
Map2k1	GeneProduct	ncbigene:170851		ensembl:ENSRNOG00000010176	ncbigene:170851		uniprot:A0A0H2UHI2			
Mapk3	GeneProduct	ncbigene:50689		ensembl:ENSRNOG00000053583	ncbigene:50689		uniprot:P21708			
Mapk1	GeneProduct	ncbigene:116590		ensembl:ENSRNOG00000001849	ncbigene:116590		uniprot:P63086			
Map2k2	GeneProduct	ncbigene:58960		ensembl:ENSRNOG00000020005	ncbigene:58960		uniprot:P36506			
Pdk1	GeneProduct	ncbigene:116551		ensembl:ENSRNOG00000001517	ncbigene:116551		uniprot:F1MA54;uniprot:Q5FVT5			
Akt1	GeneProduct	ncbigene:24185		ensembl:ENSRNOG00000028629	ncbigene:24185		uniprot:P47196			
Pik3cg	GeneProduct	ensembl:ENSRNOG00000009385		ensembl:ENSRNOG00000009385	ncbigene:298947		uniprot:D3ZFJ0			
Epo	GeneProduct	ncbigene:24335		ensembl:ENSRNOG00000001412	ncbigene:24335		uniprot:P29676			
Epo	GeneProduct	ncbigene:24335		ensembl:ENSRNOG00000001412	ncbigene:24335		uniprot:P29676			
Socs1	GeneProduct	ncbigene:252971		ensembl:ENSRNOG00000002568	ncbigene:252971		uniprot:G3V6B4			
Stat5b	GeneProduct	ncbigene:25126		ensembl:ENSRNOG00000019075	ncbigene:25126		uniprot:A0A0G2JSR4;uniprot:A0A0G2JXI4			
Cish	GeneProduct	ncbigene:83681								
Stat5a	GeneProduct	ncbigene:24918		ensembl:ENSRNOG00000019496	ncbigene:24918		uniprot:G3V8K7			
Stat3	GeneProduct	ncbigene:25125		ensembl:ENSRNOG00000019742	ncbigene:25125		uniprot:P52631			
Stat3	GeneProduct	ncbigene:25125		ensembl:ENSRNOG00000019742	ncbigene:25125		uniprot:P52631			
Stat1	GeneProduct	ncbigene:25124								
Ptprc	GeneProduct	ncbigene:24699		ensembl:ENSRNOG00000000655	ncbigene:24699		uniprot:P04157			
Ptpru	GeneProduct	ncbigene:116680		ensembl:ENSRNOG00000013515	ncbigene:116680		uniprot:F1MAG7;uniprot:A0A0G2K3H0			
Grb2	GeneProduct	ncbigene:81504		ensembl:ENSRNOG00000003990	ncbigene:81504		uniprot:P62994			
Raf1	GeneProduct	ncbigene:24703		ensembl:ENSRNOG00000010153	ncbigene:24703		uniprot:P11345			
Sos1	GeneProduct	ncbigene:313845		ensembl:ENSRNOG00000007106	ncbigene:313845		uniprot:D4A3T0			
Irs2	GeneProduct	ncbigene:29376		ensembl:ENSRNOG00000023509	ncbigene:29376		uniprot:F1MAL5			
Jak2	GeneProduct	ncbigene:24514		ensembl:ENSRNOG00000059968	ncbigene:24514		uniprot:Q62689			
Irs1	GeneProduct	ncbigene:25467								
Rasa1	GeneProduct	ncbigene:25676		ensembl:ENSRNOG00000029185	ncbigene:25676		uniprot:G3V9H0			
Raf1	GeneProduct	ncbigene:24703		ensembl:ENSRNOG00000010153	ncbigene:24703		uniprot:P11345			
Sos1	GeneProduct	ncbigene:313845		ensembl:ENSRNOG00000007106	ncbigene:313845		uniprot:D4A3T0			
Rasa1	GeneProduct	ncbigene:25676		ensembl:ENSRNOG00000029185	ncbigene:25676		uniprot:G3V9H0			
