Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Cytochrome C	Metabolite	chebi:18070	Somatic</br>Multiple homologues found: En:ENSG00000172115;En:ENSG00000172115;					wikidata:Q408223	chebi:18070;chebi:18070	
Reactive oxygen species 	Metabolite	chebi:26523						wikidata:Q424361	chebi:26523;chebi:26523	
Estradiol-17beta	Metabolite	chebi:16469						wikidata:Q422416	chebi:16469;chebi:16469	inchikey:VOXZDWNPVJITMN-ZBRFXRBCSA-N
Progesterone	Metabolite	drugbank:DB00396						wikidata:Q26963	chebi:17026;chebi:17026	inchikey:RJKFOVLPORLFTN-LEKSSAKUSA-N
BAX	GeneProduct	ensembl:ENSG00000087088	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000003873	ensembl:ENSG00000087088	ncbigene:581	hgnc.symbol:BAX	uniprot:Q07812;uniprot:H0YA56;uniprot:I6LPK7			
PARP2	GeneProduct	ensembl:ENSG00000129484		ensembl:ENSG00000129484	ncbigene:10038	hgnc.symbol:PARP2	uniprot:H0YH02;uniprot:G3V167;uniprot:Q9UGN5;uniprot:E9PJ27			
CYP11A1	Protein	ensembl:ENSG00000140459	Mitochondrial</br>Homology Mapping from Mus musculus to Homo sapiens: Original ID = S:Q9QZ82	ensembl:ENSG00000140459	ncbigene:1583	hgnc.symbol:CYP11A1	uniprot:P05108;uniprot:C9JPU9;uniprot:H3BS93;uniprot:A0A0S2Z3R3;uniprot:C9JXV4;uniprot:E7EPP8;uniprot:H3BSZ1			
HSD3B2	Protein	ensembl:ENSG00000203859	Homology Mapping from Mus musculus to Homo sapiens: Original ID = S:E9PXG7	ensembl:ENSG00000203859	ncbigene:3284	hgnc.symbol:HSD3B2	uniprot:P26439;uniprot:A0A024R0F9;uniprot:Q5QP01			
JNK	Protein	uniprot:P53779		ensembl:ENSG00000109339	ncbigene:5602	hgnc.symbol:MAPK10	uniprot:A0A1P0B7D2;uniprot:A0A286YFM6;uniprot:A0A1W2PQX4;uniprot:P53779;uniprot:A0A286YFI3;uniprot:A0A1W2PRZ2;uniprot:A0A286YFE2;uniprot:A0A1W2PPZ3;uniprot:A0A286YF43;uniprot:A0A286YEW9;uniprot:A0A286YF02;uniprot:A0A286YES9;uniprot:A0A286YES8;uniprot:A0A286YF04;uniprot:A0A286YF80;uniprot:A0A286YF83;uniprot:A0A1W2PPM4;uniprot:A0A286YF85;uniprot:A0A286YES0;uniprot:A0A286YEW4;uniprot:D6RFZ7;uniprot:A0A286YFD7;uniprot:A0A286YFD9;uniprot:A0A286YEN5;uniprot:D6RDG1;uniprot:A0A286YFH4;uniprot:A0A286YEV5;uniprot:A0A286YEV8;uniprot:A0A286YF35;uniprot:A0A286YEZ1;uniprot:D6RAU3;uniprot:A0A286YEV3;uniprot:D6RJF9;uniprot:A0A286YFC3;uniprot:D6RBH2;uniprot:A0A286YFK3;uniprot:F8W9R5;uniprot:A0A286YFC0;uniprot:A0A1W2PRG9;uniprot:A0A286YEQ0;uniprot:D6RCB1;uniprot:A0A286YEQ7;uniprot:A0A286YEY0;uniprot:A0A286YEY2;uniprot:A8MPV1;uniprot:A0A286YF62;uniprot:A0A1W2PQ03;uniprot:D6RAJ0;uniprot:A0A286YFB7;uniprot:D6RFX8;uniprot:A0A286YFB6;uniprot:A0A286YFJ0;uniprot:A0A286YF19;uniprot:A0A286YFJ4;uniprot:A0A1W2PPW1;uniprot:A0A286YFJ6;uniprot:A0A286YEX7;uniprot:A0A286YF53;uniprot:A0A286YF97;uniprot:A0A286YFN2;uniprot:A0A286YFA7;uniprot:A0A1W2PRF2;uniprot:A0A1W2PNF5;uniprot:A0A286YF95;uniprot:A0A286YFA3;uniprot:D6R9C1;uniprot:D6RC26;uniprot:A0A286YFA6;uniprot:A0A286YFE9			
CASP3	Protein	ensembl:ENSG00000164305	Homology Mapping from Mus musculus to Homo sapiens: Original ID = S:A0A1B0GRX1	ensembl:ENSG00000164305	ncbigene:836	hgnc.symbol:CASP3	uniprot:A8MVM1;uniprot:C9JXR7;uniprot:P42574			
STAR	Protein	ensembl:ENSG00000147465	Mitichondrial</br>Type your comment here</br>Homology Mapping from Mus musculus to Homo sapiens: Original ID = S:P51557	ensembl:ENSG00000147465	ncbigene:6770	hgnc.symbol:STAR	uniprot:P49675;uniprot:E5RH12;uniprot:Q6IBK0;uniprot:H0YB94			
Peroxiredoxin-2	Protein	uniprot:P32119	No homologues found for original id S:Q61171	ensembl:ENSG00000167815	ncbigene:7001	hgnc.symbol:PRDX2	uniprot:P32119;uniprot:A6NIW5;uniprot:V9HW12			
