Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
isoliquiritigenin	Metabolite	chebi:310312	""					wikidata:Q3155537	chebi:310312	inchikey:DXDRHHKMWQZJHT-FPYGCLRLSA-N	pubchem.compound:638278	chemspider:553829	hmdb:HMDB0037316	kegg.compound:C08650	lipidmaps:LMPK12120096
naringenin chalcone	Metabolite	chebi:15413	""					wikidata:Q25098661;wikidata:Q27467486	chebi:15413	inchikey:YQHMWTPYORBCMF-UHFFFAOYSA-N;inchikey:YQHMWTPYORBCMF-ZZXKWVIFSA-N	pubchem.compound:5280960;pubchem.compound:155802	chemspider:4444447;chemspider:137235	hmdb:HMDB0029631	kegg.compound:C06561	lipidmaps:LMPK12120264
p-coumaroyl-CoA	Metabolite	chebi:15499	""					wikidata:Q57828471	chebi:15499	inchikey:DMZOKBALNZWDKI-FUEUKBNZSA-N	pubchem.compound:147899	chemspider:21864784	hmdb:HMDB0304822		lipidmaps:LMFA07050265
daidzein	Metabolite	chebi:28197	""					wikidata:Q408732	chebi:28197	inchikey:ZQSIJRDFPHDXIC-UHFFFAOYSA-N	pubchem.compound:5281708	chemspider:4445025	hmdb:HMDB0003312	kegg.compound:C10208	lipidmaps:LMPK12050038
genistin	Metabolite	chebi:27514	"genistein 7-O-β-D-glucoside"					wikidata:Q5533221	chebi:27514	inchikey:ZCOLJUOHXJRHDI-CMWLGVBASA-N	pubchem.compound:5281377	chemspider:4444736		kegg.compound:C09126	
daidzin	Metabolite	chebi:42202	"daidzein 7-O-β-D-glucoside"					wikidata:Q3814656	chebi:42202	inchikey:KYQZWONCHDNPDP-QNDFHXLGSA-N	pubchem.compound:107971	chemspider:10164919;chemspider:97088	hmdb:HMDB0033991	kegg.compound:C10216	lipidmaps:LMPK12050013
liquiritigenin	Metabolite	chebi:28777	""					wikidata:Q6557526	chebi:28777	inchikey:FURUXTVZLHCCNA-AWEZNQCLSA-N	pubchem.compound:114829	chemspider:102790	hmdb:HMDB0029519	kegg.compound:C09762	lipidmaps:LMPK12140061
genistein	Metabolite	chebi:28088	""					wikidata:Q415957	chebi:28088	inchikey:TZBJGXHYKVUXJN-UHFFFAOYSA-N	pubchem.compound:5280961	chemspider:4444448	hmdb:HMDB0003217	kegg.compound:C06563	lipidmaps:LMPK12050218
naringenin	Metabolite	chebi:50202	""					wikidata:Q57826857	chebi:50202	inchikey:FTVWIRXFELQLPI-UHFFFAOYSA-N	pubchem.compound:932	chemspider:907	hmdb:HMDB0242579		
malonyldaidzin	Metabolite	chebi:80371	"daidzein 7-O-(6''-O-malonyl-β-D-glucosides)"					wikidata:Q27149376	chebi:80371	inchikey:MTXMHWSVSZKYBT-ASDZUOGYSA-N	pubchem.compound:9913968	chemspider:8089617		kegg.compound:C16191	
malonylgenistin	Metabolite	chebi:80372	"genistein 7-O-(6''-O-malonyl-β-D-glucosides)"					wikidata:Q27149379	chebi:80372	inchikey:FRAUJUKWSKMNJY-RSEYPYQYSA-N	pubchem.compound:15934091	chemspider:22912861	hmdb:HMDB0029529	kegg.compound:C16192	lipidmaps:LMPK12050173
malonyl-CoA	Metabolite	chebi:15531	""					wikidata:Q27095293	chebi:15531	inchikey:LTYOQGRJFJAKNA-DVVLENMVSA-N	pubchem.compound:644066	chemspider:559121;chemspider:26330306	hmdb:HMDB0001175	kegg.compound:C00083;kegg.compound:C03188	lipidmaps:LMFA07050345
4-hydroxychalcone	Metabolite	chebi:34423	""					wikidata:Q27116057	chebi:34423	inchikey:PWWCDTYUYPOAIU-DHZHZOJOSA-N	pubchem.compound:5282361	chemspider:4445524	hmdb:HMDB0032584	kegg.compound:C14231	
flavanone	Metabolite	chebi:28863	""					wikidata:Q3073451	chebi:28863						lipidmaps:LMPK1214
isoflavone	Metabolite	chebi:38757	""					wikidata:Q412519	chebi:38757						
glycosyl isoflavone	Metabolite	chebi:74630	""						chebi:74630						
malonyl glycosyl isoflavone	Metabolite	chebi:74630	""						chebi:74630						
UGT	GeneProduct	ncbiprotein:NP_00130444	"isoflavone 7-O-glucosyltransferase UGT4"												
CHS	GeneProduct	ncbiprotein:NP_001337038	"Chalcone synthase 1"												
CHI1	GeneProduct	ncbiprotein:NP_001235219	"Chalcone isomerase 1A"												
HID	GeneProduct	ncbiprotein:NP_001237228	"2-hydroxyisoflavanone dehydratase"												
CHR	GeneProduct	ncbiprotein:NP_001353935	"Chalcone redcutase 5"												
CHI2	GeneProduct	ncbiprotein:NP_001236768	"Chalcone isomerase 2"												
IFS	GeneProduct	ncbiprotein:NP_001238515	"2-hydroxyisoflavanone synthase"												
MaT	GeneProduct	ncbiprotein:NP_001236819	"malonyl-CoA:isoflavone 7-O-glucoside-6''-O-malonyltransferase"												
