Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
BRCA2	GeneProduct	ensembl:ENSG00000139618	""	ensembl:ENSG00000139618	ncbigene:675	hgnc.symbol:BRCA2	uniprot:A0A7P0T9D7;uniprot:A0A590UJ24;uniprot:A0A8V8TQQ4;uniprot:A0A7P0TAP7;uniprot:A0A8V8TPZ2;uniprot:H0YE37;uniprot:A0A590UJU6;uniprot:H0YD86;uniprot:A0A590UJI7;uniprot:P51587								
UBE2T	GeneProduct	ensembl:ENSG00000077152	""	ensembl:ENSG00000077152	ncbigene:29089	hgnc.symbol:UBE2T	uniprot:A0A024R9A9;uniprot:A0A8V8TN93;uniprot:A0A8V8TQ15;uniprot:A0A8V8TNE2;uniprot:A0A8V8TPM9;uniprot:A0A2R8Y812;uniprot:Q9NPD8								
SMARCA4	GeneProduct	ensembl:ENSG00000127616	""	ensembl:ENSG00000127616	ncbigene:6597	hgnc.symbol:SMARCA4	uniprot:A0A2R8YG32;uniprot:K7EP28;uniprot:A0A2R8Y7F3;uniprot:A7E2E1;uniprot:A0A2R8YF38;uniprot:A0A2R8YF58;uniprot:A0A2R8YFV8;uniprot:Q9HBD4;uniprot:A0A2R8YGG3;uniprot:A0A2R8Y6V2;uniprot:A0A2R8YFK5;uniprot:A0A2R8Y7R0;uniprot:A0A2R8YDA1;uniprot:A0A994J4Z2;uniprot:A0A2R8Y4P4;uniprot:A0A2R8Y4R6;uniprot:A0A2R8Y6N0;uniprot:P51532;uniprot:A0A2R8YF80;uniprot:A0A2R8Y5K3;uniprot:A0A2R8YCY3;uniprot:A0A994J6Y9;uniprot:K7EQF0;uniprot:A0A2R8Y4C5;uniprot:A0A2R8YGP5;uniprot:A0A2R8Y440;uniprot:A0A2R8Y583;uniprot:A0A2R8Y523;uniprot:A0A2R8Y7S2;uniprot:A0A2R8Y7Y7;uniprot:A0A2R8Y526;uniprot:A0A2R8Y866								
HSP90B1	GeneProduct	ensembl:ENSG00000166598	""	ensembl:ENSG00000166598	ncbigene:7184	hgnc.symbol:HSP90B1	uniprot:A0A7P0Z4B4;uniprot:A0A7P0T917;uniprot:A0A7P0T823;uniprot:A0A7P0T8R3;uniprot:A0A7P0TAY2;uniprot:V9HWP2;uniprot:A0A7P0TAT8;uniprot:H0YIV0;uniprot:F8W026;uniprot:A0A7P0T8C8;uniprot:A0A7P0TAG4;uniprot:A0A7P0TAE1;uniprot:A0A7P0Z405;uniprot:P14625;uniprot:A0A087WT78;uniprot:A0A7P0T885;uniprot:A0A7P0TAC2;uniprot:A0A7P0TBC2								
MRE11	GeneProduct	ensembl:ENSG00000020922	""	ensembl:ENSG00000020922	ncbigene:4361	hgnc.symbol:MRE11	uniprot:A0A024R395;uniprot:F8W7U8;uniprot:F5GXT0;uniprot:F5H742;uniprot:P49959;uniprot:F5H256								
CENPX	GeneProduct	ensembl:ENSG00000169689	""	ensembl:ENSG00000169689	ncbigene:201254	hgnc.symbol:CENPX	uniprot:J3QR01;uniprot:J3QR35;uniprot:A8MT69;uniprot:J3QRS1								
CEBPD	GeneProduct	ensembl:ENSG00000221869	""	ensembl:ENSG00000221869	ncbigene:1052	hgnc.symbol:CEBPD	uniprot:P49716								
MDC1	GeneProduct	ensembl:ENSG00000206481	""												
CENPS	GeneProduct	ensembl:ENSG00000175279	""	ensembl:ENSG00000175279	ncbigene:378708	hgnc.symbol:CENPS	uniprot:K7ESB0;uniprot:A0A0U1RQL5;uniprot:Q8N2Z9								
MEN1	GeneProduct	ensembl:ENSG00000133895	""	ensembl:ENSG00000133895	ncbigene:4221	hgnc.symbol:MEN1	uniprot:A0A5F9ZHS3;uniprot:A0A8C8KI72;uniprot:E7EN32;uniprot:E7ENS2;uniprot:A0A5F9ZI68;uniprot:A0A8C8KI51;uniprot:O00255;uniprot:Q9GZQ5								
