Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Gluten	Metabolite	chebi:192208	""						chebi:192208			chemspider:30778481			
Glutenpeptide	Metabolite	chebi:192208	""						chebi:192208			chemspider:30778481			
Deaminatedglutenpeptide	Metabolite	chebi:192208	""						chebi:192208			chemspider:30778481			
KAN-101	Metabolite	wikidata:Q135221497	""												
ZED1227	Metabolite	wikidata:Q123913950	""					wikidata:Q123913950		inchikey:TUGXQJSOJVUJEA-BEBFYNPSSA-N	pubchem.compound:168775562				
GSK3915393	Metabolite	wikidata:Q135214847	""												
Larazotide	Metabolite	drugbank:DB05645	""					wikidata:Q27295752	chebi:177799	inchikey:ORFLZNAGUTZRLQ-ZMBVWFSWSA-N	pubchem.compound:9810532	chemspider:7986288			
Latiglutenase	Metabolite	drugbank:DB06326	""												
Teriflunomide	Metabolite	drugbank:DB08880	""					wikidata:Q3077133	chebi:68540	inchikey:UTNUDOFZCWSZMS-YFHOEESVSA-N	pubchem.compound:54684141	chemspider:16737143			
CALY-002	Metabolite	wikidata:Q135221490	""												
TGM2	GeneProduct	hgnc.symbol:TGM2	"'TG2' in source"	ensembl:ENSG00000198959	ncbigene:7052	hgnc.symbol:TGM2	uniprot:V9HWG3;uniprot:A2A2A0;uniprot:A2A299;uniprot:P21980								
IL2	GeneProduct	ensembl:ENSG00000109471	""	ensembl:ENSG00000109471	ncbigene:3558	hgnc.symbol:IL2	uniprot:Q0GK43;uniprot:P60568								
IL21	GeneProduct	ensembl:ENSG00000138684	""	ensembl:ENSG00000138684	ncbigene:59067	hgnc.symbol:IL21	uniprot:Q9HBE4;uniprot:A0A224B028								
TNFA	GeneProduct	ensembl:ENSG00000232810	""	ensembl:ENSG00000232810	ncbigene:7124	hgnc.symbol:TNF	uniprot:A0A8V8TNL2;uniprot:Q5STB3;uniprot:P01375								
IFNG	GeneProduct	ensembl:ENSG00000111537	""	ensembl:ENSG00000111537	ncbigene:3458	hgnc.symbol:IFNG	uniprot:A0A7R8GUN6;uniprot:P01579								
CD4	GeneProduct	ensembl:ENSG00000010610	""	ensembl:ENSG00000010610	ncbigene:920	hgnc.symbol:CD4	uniprot:F5H480;uniprot:P01730;uniprot:A0A4Y5UGE4;uniprot:F5GYA9								
GZMB	GeneProduct	ensembl:ENSG00000100453	""	ensembl:ENSG00000100453	ncbigene:3002	hgnc.symbol:GZMB	uniprot:J3KQ52;uniprot:E9PLX4;uniprot:E9PRD7;uniprot:E9PID1;uniprot:P10144;uniprot:J3KPK2								
IL15	GeneProduct	ensembl:ENSG00000164136	""	ensembl:ENSG00000164136	ncbigene:3600	hgnc.symbol:IL15	uniprot:P40933								
TRA	GeneProduct	ncbigene:6955	""												
DHODH	GeneProduct	ensembl:ENSG00000102967	""	ensembl:ENSG00000102967	ncbigene:1723	hgnc.symbol:DHODH	uniprot:I3L449;uniprot:I3NI32;uniprot:J3QRQ3;uniprot:Q02127;uniprot:J3QRJ4								
EGFR	GeneProduct	ensembl:ENSG00000146648	""	ensembl:ENSG00000146648	ncbigene:1956	hgnc.symbol:EGFR	uniprot:P00533;uniprot:A0A8V8TPW8;uniprot:Q504U8;uniprot:C9JYS6								
F2RL1	GeneProduct	ensembl:ENSG00000164251	"'PAR2' in source"	ensembl:ENSG00000164251	ncbigene:2150	hgnc.symbol:F2RL1	uniprot:P55085;uniprot:D6RJH3								
ITGB7	GeneProduct	ensembl:ENSG00000139626	""	ensembl:ENSG00000139626	ncbigene:3695	hgnc.symbol:ITGB7	uniprot:H3BRM2;uniprot:F8VNX4;uniprot:F8W186;uniprot:P26010;uniprot:H3BRX4;uniprot:F5H6T4								
ITGA4	GeneProduct	ensembl:ENSG00000115232	""	ensembl:ENSG00000115232	ncbigene:3676	hgnc.symbol:ITGA4	uniprot:P13612;uniprot:E7EP60								
