Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Q9JM27	GeneProduct	uniprot:Q9JM27	""												
Smo	GeneProduct	ncbigene:319757	""	ensembl:ENSMUSG00000001761	ncbigene:319757		uniprot:P56726;uniprot:Q4VBD5								
V1rc9	GeneProduct	mgi:MGI:2148530	""												
Q9JM30	GeneProduct	uniprot:Q9JM30	""												
Celsr1	GeneProduct	ncbigene:12614	""	ensembl:ENSMUSG00000016028	ncbigene:12614		uniprot:A0A6I8MX05;uniprot:A0A6I8MX25;uniprot:O35161;uniprot:A0A2I3BPU9;uniprot:A0A2I3BQH0								
Olfr44	GeneProduct	ncbigene:18343	""	ensembl:ENSMUSG00000062649	ncbigene:18343		uniprot:Q9EQB8;uniprot:Q7TRB0								
V1rd4	GeneProduct	ncbigene:81014	""	ensembl:ENSMUSG00000078808	ncbigene:81014		uniprot:G3X9U3								
Gpr83	GeneProduct	ncbigene:14608	""	ensembl:ENSMUSG00000031932	ncbigene:14608		uniprot:P30731								
Olfr30	GeneProduct	ncbigene:18329	""	ensembl:ENSMUSG00000043314	ncbigene:18329		uniprot:Q8VGD8								
Olfr394	GeneProduct	ncbigene:259009	""	ensembl:ENSMUSG00000056921	ncbigene:259009		uniprot:Q8VGR5								
Q9JM42	GeneProduct	uniprot:Q9JM42	""												
Htr1a	GeneProduct	ncbigene:15550	""	ensembl:ENSMUSG00000021721	ncbigene:15550		uniprot:Q64264								
Calcr	GeneProduct	ncbigene:12311	""	ensembl:ENSMUSG00000023964	ncbigene:12311		uniprot:Q60755								
Gpr132	GeneProduct	ncbigene:56696	""	ensembl:ENSMUSG00000021298	ncbigene:56696		uniprot:Q9Z282;uniprot:A0A1Y7VNN0								
Q9JM36	GeneProduct	uniprot:Q9JM36	""												
Olfr56	GeneProduct	ncbigene:18356	""	ensembl:ENSMUSG00000040328	ncbigene:18356		uniprot:Q8VGD6								
