Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Ustekinumab	Metabolite	drugbank:DB05679	""					wikidata:Q420305							
Guselkumab	Metabolite	drugbank:DB11834	""					wikidata:Q15708315							
Risankizumab	Metabolite	drugbank:DB14762	""					wikidata:Q25112466							
Secukinumab	Metabolite	drugbank:DB09029	""					wikidata:Q7444755							
Ixekizumab	Metabolite	drugbank:DB11569	""					wikidata:Q13574436							
Bimekizumab	Metabolite	drugbank:DB12917	""					wikidata:Q60785566							
Brodalumab	Metabolite	drugbank:DB11776	""					wikidata:Q4972934							
Deucravacitinib	Metabolite	drugbank:DB16650	""					wikidata:Q113940477		inchikey:BZZKEPGENYLQSC-FIBGUPNXSA-N	pubchem.compound:134821691	chemspider:72380005			
Brepocitinib	Metabolite	drugbank:DB15003	""					wikidata:Q76854294		inchikey:BUWBRTXGQRBBHG-MJBXVCDLSA-N	pubchem.compound:118878093				
IL12B	GeneProduct	ensembl:ENSG00000113302	"'IL-23' originally"	ensembl:ENSG00000113302	ncbigene:3593	hgnc.symbol:IL12B	uniprot:A0A8Q3WML5;uniprot:P29460;uniprot:A0A8Q3SJ12								
HLA-C	GeneProduct	ncbigene:3107	"OCR lexicon match: PSORS1"	ensembl:ENSG00000204525	ncbigene:3107	hgnc.symbol:HLA-C	uniprot:F8W9Z8;uniprot:Q6R739;uniprot:A2AEA2;uniprot:A0A140T9E1;uniprot:P10321								
IL23A	GeneProduct	ncbigene:51561	"OCR lexicon match: IL-23"	ensembl:ENSG00000110944	ncbigene:51561	hgnc.symbol:IL23A	uniprot:Q9NPF7								
IL17A	GeneProduct	ncbigene:3605	"OCR lexicon match: IL-17A"	ensembl:ENSG00000112115	ncbigene:3605	hgnc.symbol:IL17A	uniprot:Q16552								
IL17F	GeneProduct	ncbigene:112744	"OCR lexicon match: IL-17F"	ensembl:ENSG00000112116	ncbigene:112744	hgnc.symbol:IL17F	uniprot:Q96PD4								
TYK2	GeneProduct	ncbigene:7297	"OCR lexicon match: TYK2"	ensembl:ENSG00000105397	ncbigene:7297	hgnc.symbol:TYK2	uniprot:A0A8V8TN89;uniprot:A0A8V8TPX5;uniprot:E9PQE9;uniprot:A0A8V8TN55;uniprot:H0YE24;uniprot:H0YCT7;uniprot:P29597;uniprot:A0A024R7E4;uniprot:H0YE41;uniprot:A0A8V8TN50;uniprot:A0A8V8TN95;uniprot:E9PQL2;uniprot:K7EJR6;uniprot:E9PM19;uniprot:K7EM33;uniprot:A0A8V8TPJ0;uniprot:A0A8V8TPJ3;uniprot:A0A8V8TNM9;uniprot:A0A8V8TPH2								
IL12RB1	GeneProduct	ncbigene:3594	"OCR lexicon match: IL12RB"	ensembl:ENSG00000096996	ncbigene:3594	hgnc.symbol:IL12RB1	uniprot:P42701;uniprot:X6RGM1;uniprot:M0QX06;uniprot:M0R382								
