Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
5'-N-ethylcarboxamidoadenosine	Metabolite	pubchem.compound:3086599	""					wikidata:Q5010992	chebi:73283	inchikey:PAOANWZGLPPROA-RQXXJAGISA-N	pubchem.compound:3086599	chemspider:2343185			
AMP	Metabolite	chebi:16027	""					wikidata:Q318369	chebi:16027	inchikey:UDMBCSSLTHHNCD-KQYNXXCUSA-N	pubchem.compound:6083	chemspider:5858	hmdb:HMDB0000045	kegg.compound:C00020	
PSB 10	Metabolite	pubchem.compound:10318703	""					wikidata:Q7120601		inchikey:YYDHUJWLNPIBDS-MRVPVSSYSA-N	pubchem.compound:10318703	chemspider:8494167			
PSB 36	Metabolite	chemspider:9864310	"1-butyl-8-(3- noradamantyl)-3-(3-hydroxypropyl)xanthine </br>1-Butyl-3-(3-hydroxypropyl)-8-(tricyclo[3.3.1.03,7]non-3-yl)-3,7-dihydro-1H-purine-2,6-dione "					wikidata:Q27088473	chebi:91832	inchikey:CIBIXJYFYPFMTN-UHFFFAOYSA-N	pubchem.compound:11689583	chemspider:9864310			
CP-532,903	Metabolite	pubchem.compound:10479002	""					wikidata:Q5013584		inchikey:WFRYPIJMCFQCGT-MHMFGPJMSA-N	pubchem.compound:10479002	chemspider:8654410			
2-Cl-IB-MECA	Metabolite	pubchem.compound:3035850	""					wikidata:Q27076097		inchikey:IPSYPUKKXMNCNQ-PFHKOEEOSA-N	pubchem.compound:3035850	chemspider:2299989			
SCH-58261	Metabolite	pubchem.compound:176408	""					wikidata:Q7389140	chebi:93424	inchikey:UTLPKQYUXOEJIL-UHFFFAOYSA-N	pubchem.compound:176408	chemspider:153647	hmdb:HMDB0257545		
BAY 60–6583	Metabolite	pubchem.compound:11717831	""					wikidata:Q4834704	chebi:131358	inchikey:ZTYHZMAZUWOXNC-UHFFFAOYSA-N	pubchem.compound:11717831	chemspider:9892551	hmdb:HMDB0248893		
LPA	Metabolite	chebi:132742	"Lysophosphatidic acid"						chebi:132742						
SDZ WAG 994	Metabolite	pubchem.compound:18755269	""					wikidata:Q27163454	chebi:91624	inchikey:JAKAFSGZUXCHLF-UHFFFAOYSA-N	pubchem.compound:18755269	chemspider:11654688			
MRE3008F20	Metabolite	pubchem.compound:5310960	""					wikidata:Q27087732		inchikey:CJRNHKSLHHWUAB-UHFFFAOYSA-N	pubchem.compound:5310960	chemspider:4470509			
UTP	Metabolite	chebi:15713	""					wikidata:Q32904692	chebi:15713	inchikey:PGAVKCOVUIYSFO-XVFCMESISA-N	pubchem.compound:6133	chemspider:5903	hmdb:HMDB0000285	kegg.compound:C00075	
HEMADO	Metabolite	pubchem.compound:10981286	"2-(1-Hexynyl)-N-methyladenosine"					wikidata:Q27077974		inchikey:KOCIMZNSNPOGOP-IWCJZZDYSA-N	pubchem.compound:10981286	chemspider:9156487			
CVT-6883	Metabolite	pubchem.compound:11270783	""					wikidata:Q27076932		inchikey:KOYXXLLNCXWUNF-UHFFFAOYSA-N	pubchem.compound:11270783	chemspider:9445792			
Adenosine	Metabolite	chebi:16335	""					wikidata:Q190012	chebi:16335	inchikey:OIRDTQYFTABQOQ-KQYNXXCUSA-N	pubchem.compound:60961	chemspider:54923	hmdb:HMDB0000050	kegg.compound:C00212	
ATL-146e	Metabolite	pubchem.compound:9805430	""					wikidata:Q101432291		inchikey:FLEVIENZILQUKB-DMJMAAGCSA-N	pubchem.compound:9805430				
Caffeine	Metabolite	chebi:27732	""					wikidata:Q60235	chebi:27732	inchikey:RYYVLZVUVIJVGH-UHFFFAOYSA-N	pubchem.compound:2519	chemspider:2424	hmdb:HMDB0001847	kegg.compound:C07481	
UDP-glucose	Metabolite	chebi:46229	""					wikidata:Q424649	chebi:46229	inchikey:HSCJRCZFDFQWRP-JZMIEXBBSA-N	pubchem.compound:8629	chemspider:8308	hmdb:HMDB0000286	kegg.compound:C00029	
Istradefylline	Metabolite	pubchem.compound:5311037	""					wikidata:Q905783	chebi:134726	inchikey:IQVRBWUUXZMOPW-PKNBQFBNSA-N	pubchem.compound:5311037	chemspider:4470574			
8-Phenyl-1,3-dipropylxanthine	Metabolite	pubchem.compound:90477827	""					wikidata:Q101432290		inchikey:BGOZXOUFXPJRFP-UHFFFAOYSA-N	pubchem.compound:90477827				
MRS-1754	Metabolite	pubchem.compound:6603931	""					wikidata:Q27087766	chebi:93269	inchikey:AJBBEYXFRYFVNM-UHFFFAOYSA-N	pubchem.compound:6603931	chemspider:5036239	hmdb:HMDB0254927		
MRS-1220	Metabolite	pubchem.compound:393595	""					wikidata:Q27087759	chebi:92667	inchikey:TWWFAXQOKNBUCR-UHFFFAOYSA-N	pubchem.compound:393595	chemspider:348848			
MRS-1334	Metabolite	pubchem.compound:10324445	""					wikidata:Q101432281		inchikey:WICWQHSRWZIPNB-UHFFFAOYSA-N	pubchem.compound:10324445				
