Label	Type	ID	Database	
camk4	GeneProduct	550270	Entrez Gene
ppa1	GeneProduct	550531	Entrez Gene
GRIN2C	GeneProduct	100003342	Entrez Gene
LOC569499	GeneProduct	569499	Entrez Gene
zhx2	GeneProduct	386660	Entrez Gene
DRD4	GeneProduct		
GRIA1	GeneProduct		
LOC407707	GeneProduct	407707	Entrez Gene
krit1	GeneProduct	321836	Entrez Gene
GRIN2D	GeneProduct		
CH211-220F13.4	GeneProduct	100148976	Entrez Gene
prkce	GeneProduct	100005075	Entrez Gene
LOC568406	GeneProduct	568406	Entrez Gene
si:ch211-51a19.1	GeneProduct	555576	Entrez Gene
cx28.8	GeneProduct	566668	Entrez Gene
acta1b	GeneProduct	407658	Entrez Gene
GRIA4	GeneProduct		
mapk3	GeneProduct	399480	Entrez Gene
mapk1	GeneProduct	360144	Entrez Gene
zgc:172250	GeneProduct	100002225	Entrez Gene
GRIA3	GeneProduct		
LOC569499	GeneProduct	569499	Entrez Gene
I-1	GeneProduct		
Cyclic AMP	Metabolite	CHEBI:17489	ChEBI
CH211-243A20.1	GeneProduct	559976	Entrez Gene
DRD2	GeneProduct		
Ca++	Metabolite	CHEBI:29108	ChEBI
Gs	GeneProduct		
drd1	GeneProduct	568126	Entrez Gene
D-Glutamate	Metabolite	CHEBI:15966	ChEBI
GRIA2	GeneProduct		
map2k1	GeneProduct	406728	Entrez Gene
CH211-13C14.1	GeneProduct	563297	Entrez Gene
creb1	GeneProduct	573207	Entrez Gene
LOC798222	GeneProduct	798222	Entrez Gene
grin1b	GeneProduct	100005675	Entrez Gene
zgc:158799	GeneProduct	564064	Entrez Gene
Gi	GeneProduct		
zgc:158799	GeneProduct	564064	Entrez Gene
cx28.8	GeneProduct	566668	Entrez Gene
