Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
SN-38G	Metabolite	chebi:8990						wikidata:Q27108206	chebi:8990;chebi:8990	inchikey:SSJQVDUAKDRWTA-CAYKMONMSA-N
Irinotecan	Metabolite	chebi:80630						wikidata:Q412197	chebi:80630;chebi:80630	inchikey:UWKQSNNFCGGAFS-XIFFEERXSA-N
SN-38	Metabolite	chebi:8988						wikidata:Q1750127	chebi:8988;chebi:8988	inchikey:FJHBVJOVLFPMQE-QFIPXVFZSA-N
NPC	Metabolite	pubchem.compound:11756356	AKA 7-ethyl-10-(4-amino-1-piperidino) carbonyloxycamptothecin (NPC)]					wikidata:Q27149595	chebi:80552;chebi:80552	inchikey:APWFTHDYKJHNEV-NDEPHWFRSA-N
SN-38G	Metabolite	chebi:8990						wikidata:Q27108206	chebi:8990;chebi:8990	inchikey:SSJQVDUAKDRWTA-CAYKMONMSA-N
SN-38	Metabolite	chebi:8988						wikidata:Q1750127	chebi:8988;chebi:8988	inchikey:FJHBVJOVLFPMQE-QFIPXVFZSA-N
APC	Metabolite	pubchem.compound:10077584						wikidata:Q27149594	chebi:80551;chebi:80551	inchikey:BSVVZICJFYZDJJ-XIFFEERXSA-N
SN-38	Metabolite	chebi:8988						wikidata:Q1750127	chebi:8988;chebi:8988	inchikey:FJHBVJOVLFPMQE-QFIPXVFZSA-N
Irinotecan	Metabolite	chebi:80630						wikidata:Q412197	chebi:80630;chebi:80630	inchikey:UWKQSNNFCGGAFS-XIFFEERXSA-N
Irinotecan	Metabolite	chebi:80630						wikidata:Q412197	chebi:80630;chebi:80630	inchikey:UWKQSNNFCGGAFS-XIFFEERXSA-N
UGT1A10	GeneProduct	ncbigene:54575		ensembl:ENSG00000242515	ncbigene:54575	hgnc.symbol:UGT1A10	uniprot:Q9HAW8;uniprot:Q5DT02			
ABCC2	GeneProduct	ncbigene:1244		ensembl:ENSG00000023839	ncbigene:1244	hgnc.symbol:ABCC2	uniprot:A0A3B3IS94;uniprot:A0A3B3IRZ2;uniprot:Q92887;uniprot:A0A3B3ITG8;uniprot:A0A3B3IRU4			
CES2	GeneProduct	ncbigene:8824		ensembl:ENSG00000172831	ncbigene:8824	hgnc.symbol:CES2	uniprot:O00748;uniprot:H3BUN5;uniprot:J3QSC0;uniprot:J3QLP1			
CES1	GeneProduct	ncbigene:1066		ensembl:ENSG00000198848	ncbigene:1066	hgnc.symbol:CES1	uniprot:P23141;uniprot:H3BQR4;uniprot:H3BQV8;uniprot:H3BSU0			
CYP3A4	GeneProduct	ncbigene:1576		ensembl:ENSG00000160868	ncbigene:1576	hgnc.symbol:CYP3A4	uniprot:Q6GRK0;uniprot:E7EVM8;uniprot:A0A494C0W7;uniprot:C9JBD2;uniprot:A0A499FJM4;uniprot:P08684			
