Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Phospholipid	Metabolite	kegg.compound:C00865	""					wikidata:Q186915	chebi:136912;chebi:16247					kegg.compound:C00865	
VLDL	Metabolite	chebi:39027	""					wikidata:Q419074	chebi:39027						
Cholesterol ester	Metabolite	kegg.compound:C02530	""					wikidata:Q415555	chebi:17002					kegg.compound:C02530	lipidmaps:LMST01020000
Acetyl-CoA	Metabolite	hmdb:HMDB0001206	""						chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N	pubchem.compound:444493	chemspider:392413	hmdb:HMDB0001206	kegg.compound:C00024	
IDL	Metabolite	kegg.compound:C01834	""					wikidata:Q28350	chebi:6495					kegg.compound:C01834	
HDL	Metabolite	chebi:39025	""					wikidata:Q410020	chebi:39025						
Fatty acid	Metabolite	kegg.compound:C00162	""					wikidata:Q61476	chebi:35366					kegg.compound:C00162	lipidmaps:LMFA01010000
LDL	Metabolite	chebi:39026	""					wikidata:Q28749	chebi:39026						
Triglyceride	Metabolite	kegg.compound:C00422	""					wikidata:Q186319	chebi:17855					kegg.compound:C00422	lipidmaps:LMGL0301;lipidmaps:LMGL03010000
ABCA1	GeneProduct	ncbigene:481651	""	ensembl:ENSCAFG00845010374	ncbigene:481651		uniprot:A0A5F4CDK0;uniprot:A0A8C0NNR5								
APOA1	GeneProduct	ncbigene:479427	""	ensembl:ENSCAFG00845004266	ncbigene:479427		uniprot:A0A8C0Q1U9;uniprot:F1PDJ5								
APOA4	GeneProduct	ncbigene:489392	""	ensembl:ENSCAFG00845004295	ncbigene:489392		uniprot:A0A5S6CZL3								
APOC2	GeneProduct	ncbigene:442969	""	ensembl:ENSCAFG00845006579	ncbigene:442969		uniprot:P12278								
APOC3	GeneProduct	ncbigene:442970	""	ensembl:ENSCAFG00845004284	ncbigene:442970		uniprot:A0A8C0Q7R1;uniprot:A0A8C0Q7Q3;uniprot:F1PDJ0;uniprot:A0A5F4DFV1								
APOC1	GeneProduct	ncbigene:476437	""	ensembl:ENSCAFG00845006666	ncbigene:476437		uniprot:P56595;uniprot:A0A8C0M3U3;uniprot:A0A5S6DCB0								
LOC486962	GeneProduct	ncbigene:486962	""	ensembl:ENSCAFG00845027730	ncbigene:486962		uniprot:A0A5F4BUR3;uniprot:J9P757;uniprot:A0A8C0SS44;uniprot:A0A8C0SU05;uniprot:E2RLR0								
SCARB1	GeneProduct	ncbigene:486241	""	ensembl:ENSCAFG00845015817	ncbigene:486241	hgnc.symbol:SCARB1	uniprot:A0A8C0TLG2								
PLTP	GeneProduct	ncbigene:485903	""	ensembl:ENSCAFG00845016517	ncbigene:485903		uniprot:J9P6T3;uniprot:A0A5F4BQ47;uniprot:A0A8C0RYT2;uniprot:A0A5F4BUQ2;uniprot:A0A8C0RYS9;uniprot:A0A8C0Q570;uniprot:A0A8C0NM73								
LCAT	GeneProduct	ncbigene:479680	""	ensembl:ENSCAFG00845012245	ncbigene:479679;ncbigene:479680		uniprot:A0A8C0NHP4;uniprot:A0A5K1UDZ7;uniprot:A0A8C0NRF1;uniprot:A0A5F4BVM3								
DGAT1	GeneProduct	ncbigene:482093	""	ensembl:ENSCAFG00845009659	ncbigene:482093		uniprot:E2RDN4;uniprot:A0A8C0MC29;uniprot:A0A8C0M515								
LPL	GeneProduct	ncbigene:403626	""	ensembl:ENSCAFG00845029377	ncbigene:403626		uniprot:A0A8C0TU24;uniprot:F1PA62								
LIPC	GeneProduct	ncbigene:478320	""	ensembl:ENSCAFG00845015307	ncbigene:478320		uniprot:A0A8C0TU01;uniprot:A0A8C0U062;uniprot:A0A8C0TWC6								
SOAT1	GeneProduct	ncbigene:490325	""	ensembl:ENSCAFG00845005946	ncbigene:490325		uniprot:A0A5F4DEI0;uniprot:A0A8C0Q9G5								
APOE	GeneProduct	ncbigene:476438	""	ensembl:ENSCAFG00845006705	ncbigene:476438		uniprot:P18649								
LRP1	GeneProduct	ncbigene:481124	""	ensembl:ENSCAFG00845010106	ncbigene:481124	hgnc.symbol:LRP1									
HMGCR	GeneProduct	ncbigene:479182	""	ensembl:ENSCAFG00845011849	ncbigene:479182		uniprot:A0A5F4D2A4;uniprot:A0A8C0Q089;uniprot:A0A8C0PWR9;uniprot:E2R9Z3								
