ID	Database	Citation
8276233	Pubmed	"Spacing and orientation of bipartite DNA-binding motifs as potential functional determinants for POU domain factors. Li P, He X, Gerrero MR, Mok M, Aggarwal A, Rosenfeld MG. Genes Dev. 1993 Dec;7(12B):2483–96.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8276233"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8276233"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8276233"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12612584	Pubmed	"Mutations in SOX2 cause anophthalmia. Fantes J, Ragge NK, Lynch SA, McGill NI, Collin JRO, Howard-Peebles PN, et al. Nat Genet. 2003 Apr;33(4):461–3.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12612584"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12612584"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12612584"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15863505	Pubmed	"Differential roles for Sox15 and Sox2 in transcriptional control in mouse embryonic stem cells. Maruyama M, Ichisaka T, Nakagawa M, Yamanaka S. J Biol Chem. 2005 Jul 1;280(26):24371–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15863505"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15863505"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15863505"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17662006	Pubmed	"Extracellular signal-regulated protein kinase in human intractable epilepsy. Xi ZQ, Wang XF, He RQ, Li MW, Liu XZ, Wang LY, et al. Eur J Neurol. 2007 Aug;14(8):865–72.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17662006"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17662006"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17662006"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18403418	Pubmed	"The three SoxC proteins--Sox4, Sox11 and Sox12--exhibit overlapping expression patterns and molecular properties. Dy P, Penzo-Méndez A, Wang H, Pedraza CE, Macklin WB, Lefebvre V. Nucleic Acids Res. 2008 May;36(9):3101–17.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18403418"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18403418"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18403418"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18505825	Pubmed	"Sox12 deletion in the mouse reveals nonreciprocal redundancy with the related Sox4 and Sox11 transcription factors. Hoser M, Potzner MR, Koch JMC, Bösl MR, Wegner M, Sock E. Mol Cell Biol. 2008 Aug;28(15):4675–87.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18505825"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18505825"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18505825"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18579750	Pubmed	"TEAD mediates YAP-dependent gene induction and growth control. Zhao B, Ye X, Yu J, Li L, Li W, Li S, et al. Genes Dev. 2008 Jul 15;22(14):1962–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18579750"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18579750"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18579750"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19324877	Pubmed	"TEAD transcription factors mediate the function of TAZ in cell growth and epithelial-mesenchymal transition. Zhang H, Liu CY, Zha ZY, Zhao B, Yao J, Zhao S, et al. J Biol Chem. 2009 May 15;284(20):13355–62.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19324877"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19324877"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19324877"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19921648	Pubmed	"Novel SOX2 mutations and genotype-phenotype correlation in anophthalmia and microphthalmia. Schneider A, Bardakjian T, Reis LM, Tyler RC, Semina EV. Am J Med Genet A. 2009 Dec;149A(12):2706–15.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19921648"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19921648"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19921648"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20002496	Pubmed	"Functional characterization of human nucleosome assembly protein 1-like proteins as histone chaperones. Okuwaki M, Kato K, Nagata K. Genes Cells. 2010 Jan;15(1):13–27.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20002496"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20002496"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20002496"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20596238	Pubmed	"Organogenesis relies on SoxC transcription factors for the survival of neural and mesenchymal progenitors. Bhattaram P, Penzo-Méndez A, Sock E, Colmenares C, Kaneko KJ, Vassilev A, et al. Nat Commun. 2010 Apr 12;1(1):9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20596238"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20596238"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20596238"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22198669	Pubmed	"Ars2 maintains neural stem-cell identity through direct transcriptional activation of Sox2. Andreu-Agullo C, Maurin T, Thompson CB, Lai EC. Nature. 2011 Dec 25;481(7380):195–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22198669"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22198669"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22198669"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
