ID	Database	Citation
12920522	Pubmed	"Regulation of distinct biological activities of the NF-kappaB transcription factor complex by acetylation. Chen LF, Greene WC. J Mol Med (Berl). 2003 Sep;81(9):549–57.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12920522"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12920522"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12920522"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16007431	Pubmed	"Hypoxia-responsive transcription factors. Cummins EP, Taylor CT. Pflugers Arch. 2005 Sep;450(6):363–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16007431"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16007431"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16007431"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20196777	Pubmed	"Involvement of SOX-9 and FGF-23 in RUNX-2 regulation in osteoarthritic chondrocytes. Orfanidou T, Iliopoulos D, Malizos KN, Tsezou A. J Cell Mol Med. 2009 Sep;13(9B):3186–94.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20196777"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20196777"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20196777"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20495570	Pubmed	"Transcriptional regulation of endochondral ossification by HIF-2alpha during skeletal growth and osteoarthritis development. Saito T, Fukai A, Mabuchi A, Ikeda T, Yano F, Ohba S, et al. Nat Med. 2010 Jun;16(6):678–86.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20495570"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20495570"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20495570"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20506238	Pubmed	"Matrix metalloproteinase 13 loss associated with impaired extracellular matrix remodeling disrupts chondrocyte differentiation by concerted effects on multiple regulatory factors. Borzí RM, Olivotto E, Pagani S, Vitellozzi R, Neri S, Battistelli M, et al. Arthritis Rheum. 2010 Aug;62(8):2370–81.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20506238"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20506238"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20506238"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22095691	Pubmed	"C/EBPβ and RUNX2 cooperate to degrade cartilage with MMP-13 as the target and HIF-2α as the inducer in chondrocytes. Hirata M, Kugimiya F, Fukai A, Saito T, Yano F, Ikeda T, et al. Hum Mol Genet. 2012 Mar 1;21(5):1111–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22095691"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22095691"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22095691"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22450551	Pubmed	"Hypoxia-driven pathways in bone development, regeneration and disease. Maes C, Carmeliet G, Schipani E. Nat Rev Rheumatol. 2012 Mar 27;8(6):358–66.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22450551"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22450551"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22450551"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23206185	Pubmed	"Fibroblast growth factor 23 and Klotho are present in the growth plate. Raimann A, Ertl DA, Helmreich M, Sagmeister S, Egerbacher M, Haeusler G. Connect Tissue Res. 2013;54(2):108–17.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23206185"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23206185"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23206185"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23296253	Pubmed	"Deiodinase 2 upregulation demonstrated in osteoarthritis patients cartilage causes cartilage destruction in tissue-specific transgenic rats. Nagase H, Nagasawa Y, Tachida Y, Sakakibara S, Okutsu J, Suematsu N, et al. Osteoarthritis Cartilage. 2013 Mar;21(3):514–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23296253"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23296253"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23296253"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23965235	Pubmed	"Hypoxia promotes redifferentiation and suppresses markers of hypertrophy and degeneration in both healthy and osteoarthritic chondrocytes. Markway BD, Cho H, Johnstone B. Arthritis Res Ther. 2013 Aug 21;15(4):R92.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23965235"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23965235"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23965235"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
