Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Ca²⁺	Metabolite	chebi:29108	""					wikidata:Q23905776	chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N	pubchem.compound:271	chemspider:266	hmdb:HMDB0000464	kegg.compound:C00076	
H⁺	Metabolite	chebi:15378	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
ATP	Metabolite	chebi:15422	""					wikidata:Q80863	chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N	pubchem.compound:5957	chemspider:5742	hmdb:HMDB0000538	kegg.compound:C00002	
Cl-	Metabolite	chebi:17996	""					wikidata:Q108200	chebi:17996	inchikey:VEXZGXHMUGYJMC-UHFFFAOYSA-M	pubchem.compound:312	chemspider:4514529;chemspider:306	hmdb:HMDB0000492	kegg.compound:C00698	
ADP	Metabolite	chebi:16761	""					wikidata:Q185253	chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N	pubchem.compound:6022	chemspider:5800	hmdb:HMDB0001341	kegg.compound:C00008	
APLs	Metabolite	reactome:REACT_26709	""												
Fe²⁺	Metabolite	chebi:18248	""					wikidata:Q677;wikidata:Q15426665	chebi:82664;chebi:18248	inchikey:XEEYBQQBJWHFJM-UHFFFAOYSA-N	pubchem.compound:23925	chemspider:22368	hmdb:HMDB0015531	kegg.compound:C00023	
FeHM	Metabolite	chebi:36144	""					wikidata:Q50350118	chebi:36144						
Na⁺	Metabolite	pubchem.compound:923	""					wikidata:Q3154110	chebi:29101	inchikey:FKNQFGJONOIPTF-UHFFFAOYSA-N	pubchem.compound:923	chemspider:899	hmdb:HMDB0000588	kegg.compound:C01330	
Fe³⁺ [extracellularregion]	Metabolite	chebi:29034	""					wikidata:Q3233795	chebi:29034	inchikey:VTLYFUHAOXGGBS-UHFFFAOYSA-N	pubchem.compound:29936	chemspider:27815	hmdb:HMDB0015531	kegg.compound:C14819	
Pi	Metabolite	chebi:18367	""					wikidata:Q177811	chebi:18367	inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-K	pubchem.compound:1061	chemspider:1032		kegg.compound:C00009	
Gly [extracellularregion]	Metabolite	chebi:15428	""					wikidata:Q106345678;wikidata:Q620730	chebi:15428;chebi:57305	inchikey:DHMQDGOQFOQNFH-UHFFFAOYSA-N	pubchem.compound:750;pubchem.compound:5257127	chemspider:730	hmdb:HMDB0000123	kegg.compound:C00037	
