Label	Type	ID	Database	
LOC100149498	GeneProduct	100149498	Entrez Gene
zgc:172209	GeneProduct	562720	Entrez Gene
Sulforaphane	Metabolite	HMDB0005792	HMDB
zgc:63976	GeneProduct	406647	Entrez Gene
cebpb	GeneProduct	140814	Entrez Gene
6-HITC	Metabolite		
nfe2l2	GeneProduct	360149	Entrez Gene
keap1b	GeneProduct	100003679	Entrez Gene
cebpb	GeneProduct	140814	Entrez Gene
gclc	GeneProduct	326857	Entrez Gene
nfe2l2	GeneProduct	360149	Entrez Gene
hmox1	GeneProduct	791518	Entrez Gene
Caffeic acid phenethyl ester	Metabolite		
MAF	GeneProduct	114467	Entrez Gene
LOC562176	GeneProduct	562176	Entrez Gene
LOC561737	GeneProduct	561737	Entrez Gene
GSTA2	GeneProduct		
nqo1	GeneProduct	322506	Entrez Gene
gclm	GeneProduct	333974	Entrez Gene
nfe2l2	GeneProduct	360149	Entrez Gene
keap1b	GeneProduct	100003679	Entrez Gene
Curcumin	Metabolite	HMDB0002269	HMDB
